Time;Algorithm;Config;Midi;Voice;ID;High;Steps;Notes;Tonic;Minor;Range;Culminations;Decc_min;Decc_max;Decc_av;Maccr_min;Maccr_max;Maccr_av;Tonics;VI;VI#;VII;VII#;Smooth;Leaps;2leaps;3leaps;Leaped;Leaps_win;Leaped_win;
2017-10-22 22:45:26;GenCA2;good-cp5;good-cp5;1;8;1;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 22:45:35;GenCA2;good-cp5;good-cp5;0;1;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;0;0;0;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:46:20;GenCA2;good-cp5;good-cp5;0;1;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;0;0;0;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:47:02;GenCA2;good-cp5;good-cp5;0;1;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;0;0;0;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:47:02;GenCA2;good-cp5;good-cp5;1;2;1;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 22:47:03;GenCA2;good-cp5;good-cp5;0;3;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;2,6268;5,20;10,08;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:47:03;GenCA2;good-cp5;good-cp5;0;4;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;1,7563;2,1765;2,6126;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:47:04;GenCA2;good-cp5;good-cp5;0;5;0;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 22:47:05;GenCA2;good-cp5;good-cp5;0;6;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;2,4531;3,3931;4,4345;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:47:05;GenCA2;good-cp5;good-cp5;0;7;0;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 22:47:06;GenCA2;good-cp5;good-cp5;1;8;1;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 22:47:07;GenCA2;good-cp5;good-cp5;0;9;0;11;11;9;1;7;1;1,4176;1,7475;1,9910;2,4170;2,4997;2,5825;3;0;0;0;0;70%;30%;0%;0%;3,33;3;10;
2017-10-22 22:47:08;GenCA2;good-cp5;good-cp5;1;10;1;9;9;2;0;9;1;1,8176;2,3637;3,6546;4,4892;6,56;9,12;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:47:08;GenCA2;good-cp5;good-cp5;1;11;1;9;9;2;0;9;1;1,8176;2,3637;3,6546;4,4501;5,89;7,67;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:47:09;GenCA2;good-cp5;good-cp5;0;12;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;5,27;6,54;8,88;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:47:09;GenCA2;good-cp5;good-cp5;0;13;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;7,68;9,65;12,17;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:47:10;GenCA2;good-cp5;good-cp5;0;14;0;9;9;0;1;8;1;1,5730;2,0960;3,2671;3,8258;5,80;6,70;2;1;0;0;0;75%;25%;0%;0%;4,00;2;8;
2017-10-22 22:47:11;GenCA2;good-cp5;good-cp5;0;15;0;9;9;0;1;8;1;1,5730;2,0960;3,2671;3,2355;4,3017;4,5275;2;1;0;0;0;75%;25%;0%;0%;4,00;2;8;
2017-10-22 22:53:00;GenCA2;good-cp5;good-cp5;0;1;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;0;0;0;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:53:01;GenCA2;good-cp5;good-cp5;1;2;1;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 22:53:02;GenCA2;good-cp5;good-cp5;0;3;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;2,6268;5,20;10,08;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:53:02;GenCA2;good-cp5;good-cp5;0;4;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;1,7563;2,1765;2,6126;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:53:03;GenCA2;good-cp5;good-cp5;0;5;0;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 22:53:04;GenCA2;good-cp5;good-cp5;0;1;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;0;0;0;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:53:05;GenCA2;good-cp5;good-cp5;1;2;1;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 22:53:06;GenCA2;good-cp5;good-cp5;0;3;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;2,6268;5,20;10,08;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:53:08;GenCA2;good-cp5;good-cp5;0;1;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;0;0;0;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:53:08;GenCA2;good-cp5;good-cp5;1;2;1;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 22:53:09;GenCA2;good-cp5;good-cp5;0;3;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;2,6268;5,20;10,08;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:53:09;GenCA2;good-cp5;good-cp5;0;4;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;1,7563;2,1765;2,6126;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:53:10;GenCA2;good-cp5;good-cp5;0;5;0;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 22:53:11;GenCA2;good-cp5;good-cp5;0;6;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;2,4531;3,3931;4,4345;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:53:11;GenCA2;good-cp5;good-cp5;0;7;0;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 22:53:13;GenCA2;good-cp5;good-cp5;0;1;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;0;0;0;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:53:14;GenCA2;good-cp5;good-cp5;1;2;1;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 22:53:14;GenCA2;good-cp5;good-cp5;0;3;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;2,6268;5,20;10,08;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:53:15;GenCA2;good-cp5;good-cp5;0;4;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;1,7563;2,1765;2,6126;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:53:16;GenCA2;good-cp5;good-cp5;0;5;0;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 22:53:16;GenCA2;good-cp5;good-cp5;0;6;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;2,4531;3,3931;4,4345;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:53:17;GenCA2;good-cp5;good-cp5;0;7;0;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 22:53:18;GenCA2;good-cp5;good-cp5;1;8;1;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 22:53:19;GenCA2;good-cp5;good-cp5;0;9;0;11;11;9;1;7;1;1,4176;1,7475;1,9910;2,4170;2,4997;2,5825;3;0;0;0;0;70%;30%;0%;0%;3,33;3;10;
2017-10-22 22:53:19;GenCA2;good-cp5;good-cp5;1;10;1;9;9;2;0;9;1;1,8176;2,3637;3,6546;4,4892;6,56;9,12;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:53:20;GenCA2;good-cp5;good-cp5;1;11;1;9;9;2;0;9;1;1,8176;2,3637;3,6546;4,4501;5,89;7,67;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:53:20;GenCA2;good-cp5;good-cp5;0;12;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;5,27;6,54;8,88;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:53:21;GenCA2;good-cp5;good-cp5;0;13;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;7,68;9,65;12,17;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:53:22;GenCA2;good-cp5;good-cp5;0;14;0;9;9;0;1;8;1;1,5730;2,0960;3,2671;3,8258;5,80;6,70;2;1;0;0;0;75%;25%;0%;0%;4,00;2;8;
2017-10-22 22:53:22;GenCA2;good-cp5;good-cp5;0;15;0;9;9;0;1;8;1;1,5730;2,0960;3,2671;3,2355;4,3017;4,5275;2;1;0;0;0;75%;25%;0%;0%;4,00;2;8;
2017-10-22 22:53:59;GenCA2;known-cp3;known-cp3;0;1;0;13;13;9;1;9;1;1,0086;1,8279;2,5554;4,2101;4,2101;4,2101;3;3;0;1;1;75%;25%;0%;0%;4,00;3;12;
2017-10-22 23:00:04;GenCA2;known-cp3;known-cp3;0;1;0;13;13;9;1;9;1;1,0086;1,8279;2,5554;4,2101;4,2101;4,2101;3;3;0;1;1;75%;25%;0%;0%;4,00;3;12;
2017-10-22 23:00:37;GenCA2;known-cp3;known-cp3;0;1;0;13;13;9;1;9;1;1,0086;1,8279;2,5554;4,2101;4,2101;4,2101;3;3;0;1;1;75%;25%;0%;0%;4,00;3;12;
2017-10-22 23:00:40;GenCA2;known-cp3;known-cp3;0;1;0;13;13;9;1;9;1;1,0086;1,8279;2,5554;4,2101;4,2101;4,2101;3;3;0;1;1;75%;25%;0%;0%;4,00;3;12;
2017-10-22 23:00:42;GenCA2;known-cp3;known-cp3;0;1;0;13;13;9;1;9;1;1,0086;1,8279;2,5554;4,2101;4,2101;4,2101;3;3;0;1;1;75%;25%;0%;0%;4,00;3;12;
2017-10-22 23:00:45;GenCA2;known-cp3;known-cp3;0;1;0;13;13;9;1;9;1;1,0086;1,8279;2,5554;4,2101;4,2101;4,2101;3;3;0;1;1;75%;25%;0%;0%;4,00;3;12;
2017-10-22 23:00:51;GenCA2;known-cp3;known-cp3;0;1;0;13;13;9;1;9;1;1,0086;1,8279;2,5554;4,2101;4,2101;4,2101;3;3;0;1;1;75%;25%;0%;0%;4,00;3;12;
