sep=;
File;Cid;Step;Rid;Rule;Subrule;Species;High;Group;Comment;Subcomment;Accept;Severity;GFP;IFP;Log
midi\Melody\test\test-leap-size.mid;0;5;22;Leap back;>6th;0;Low;Turns around leap;;After leap there is an immediate returning leap in the opposite direction. This returning leap is longer than 6th;-1;0;1;0;Imported from midi lyrics
midi\Melody\test\test-leap-size.mid;0;5;131;Close + 1skip turns around leap;>5th;0;Low;Turns around leap;There is immediate melody direction change before leap, but after leap melody direction changes only after one note, which goes in the same direction as leap;Not good for 8va;0;35;1;0;Imported from midi lyrics
midi\Melody\test\test-leap-size.mid;0;6;183;Descending leap;m7;0;Low;Leaps;;;0;30;1;0;Imported from midi lyrics
midi\Melody\test\test-leap-size.mid;0;7;177;Ascending leap;m7;0;Low;Leaps;;;0;30;1;0;Imported from midi lyrics
midi\Melody\test\test-leap-size.mid;0;7;22;Leap back;>6th;0;Low;Turns around leap;;After leap there is an immediate returning leap in the opposite direction. This returning leap is longer than 6th;-1;0;1;0;Imported from midi lyrics
midi\Melody\test\test-leap-size.mid;0;7;131;Close + 1skip turns around leap;>5th;0;Low;Turns around leap;There is immediate melody direction change before leap, but after leap melody direction changes only after one note, which goes in the same direction as leap;Not good for 8va;0;35;1;0;Imported from midi lyrics
midi\Melody\test\test-leap-size.mid;0;8;179;Ascending leap;8th;0;Low;Leaps;;;-1;0;1;0;Imported from midi lyrics
midi\Melody\test\test-leap-size.mid;0;9;185;Descending leap;8th;0;Low;Leaps;;;-1;0;1;0;Imported from midi lyrics
midi\Melody\test\test-leap-size.mid;0;9;22;Leap back;>6th;0;Low;Turns around leap;;After leap there is an immediate returning leap in the opposite direction. This returning leap is longer than 6th;-1;0;1;0;Imported from midi lyrics
midi\Melody\test\test-leap-size.mid;0;9;131;Close + 1skip turns around leap;>5th;0;Low;Turns around leap;There is immediate melody direction change before leap, but after leap melody direction changes only after one note, which goes in the same direction as leap;Not good for 8va;0;35;1;0;Imported from midi lyrics
midi\Melody\test\test-leap-size.mid;0;10;185;Descending leap;8th;0;Low;Leaps;;;-1;0;1;0;Imported from midi lyrics
midi\Melody\test\test-leap-size.mid;0;11;179;Ascending leap;8th;0;Low;Leaps;;;-1;0;1;0;Imported from midi lyrics
midi\Melody\test\test-leap-size.mid;0;11;22;Leap back;>6th;0;Low;Turns around leap;;After leap there is an immediate returning leap in the opposite direction. This returning leap is longer than 6th;-1;0;1;0;Imported from midi lyrics
midi\Melody\test\test-leap-size.mid;0;11;131;Close + 1skip turns around leap;>5th;0;Low;Turns around leap;There is immediate melody direction change before leap, but after leap melody direction changes only after one note, which goes in the same direction as leap;Not good for 8va;0;35;1;0;Imported from midi lyrics
midi\Melody\test\test-leap-size.mid;0;12;180;Ascending leap;>8th;0;Low;Leaps;;;0;100;1;0;Imported from midi lyrics
midi\Melody\test\test-leap-size.mid;0;13;186;Descending leap;>8th;0;Low;Leaps;;;0;100;1;0;Imported from midi lyrics
midi\Melody\test\test-leap-size.mid;0;13;22;Leap back;>6th;0;Low;Turns around leap;;After leap there is an immediate returning leap in the opposite direction. This returning leap is longer than 6th;-1;0;1;0;Imported from midi lyrics
midi\Melody\test\test-leap-size.mid;0;13;131;Close + 1skip turns around leap;>5th;0;Low;Turns around leap;There is immediate melody direction change before leap, but after leap melody direction changes only after one note, which goes in the same direction as leap;Not good for 8va;0;35;1;0;Imported from midi lyrics
midi\Melody\test\test-leap-size.mid;0;14;186;Descending leap;>8th;0;Low;Leaps;;;0;100;1;0;Imported from midi lyrics
midi\Melody\test\test-leap-size.mid;0;14;14;3rd to last note;I/III/V;0;Low;Border;Only for cantus firmus;;-1;0;1;0;Imported from midi lyrics
midi\Melody\test\test-leap-size.mid;0;15;180;Ascending leap;>8th;0;Low;Leaps;;;0;100;1;0;Imported from midi lyrics
midi\Melody\test\test-leap-size.mid;0;15;22;Leap back;>6th;0;Low;Turns around leap;;After leap there is an immediate returning leap in the opposite direction. This returning leap is longer than 6th;-1;0;1;0;Imported from midi lyrics
midi\Melody\test\test-leap-size.mid;0;1;505;Consecutive unidir. leaps;2 x >3rds;0;Low;Leaps;;Two consecutive unidirectional leaps, while one of them is longer than 3rd;0;100;1;0;2018-04-24 09:33 Global false positive
midi\Melody\test\test-leap-size.mid;0;2;62;1skip + close turns around leap;>5th;0;Low;Turns around leap;There is immediate melody direction change after leap, but before leap melody direction changes after one note, which goes in the same direction as leap;;0;100;1;0;2018-04-24 09:33 Global false positive
midi\Melody\test\test-leap-size.mid;0;3;505;Consecutive unidir. leaps;2 x >3rds;0;Low;Leaps;;Two consecutive unidirectional leaps, while one of them is longer than 3rd;0;100;1;0;2018-04-24 09:33 Global false positive
midi\Melody\test\test-leap-size.mid;0;4;62;1skip + close turns around leap;>5th;0;Low;Turns around leap;There is immediate melody direction change after leap, but before leap melody direction changes after one note, which goes in the same direction as leap;;0;100;1;0;2018-04-24 09:33 Global false positive
midi\Melody\test\test-leap-size.mid;0;5;505;Consecutive unidir. leaps;2 x >3rds;0;Low;Leaps;;Two consecutive unidirectional leaps, while one of them is longer than 3rd;0;100;1;0;2018-04-24 09:33 Global false positive
midi\Melody\test\test-leap-size.mid;0;6;62;1skip + close turns around leap;>5th;0;Low;Turns around leap;There is immediate melody direction change after leap, but before leap melody direction changes after one note, which goes in the same direction as leap;;0;100;1;0;2018-04-24 09:33 Global false positive
midi\Melody\test\test-leap-size.mid;0;7;505;Consecutive unidir. leaps;2 x >3rds;0;Low;Leaps;;Two consecutive unidirectional leaps, while one of them is longer than 3rd;0;100;1;0;2018-04-24 09:33 Global false positive
midi\Melody\test\test-leap-size.mid;0;8;62;1skip + close turns around leap;>5th;0;Low;Turns around leap;There is immediate melody direction change after leap, but before leap melody direction changes after one note, which goes in the same direction as leap;;0;100;1;0;2018-04-24 09:33 Global false positive
midi\Melody\test\test-leap-size.mid;0;9;505;Consecutive unidir. leaps;2 x >3rds;0;Low;Leaps;;Two consecutive unidirectional leaps, while one of them is longer than 3rd;0;100;1;0;2018-04-24 09:33 Global false positive
midi\Melody\test\test-leap-size.mid;0;10;62;1skip + close turns around leap;>5th;0;Low;Turns around leap;There is immediate melody direction change after leap, but before leap melody direction changes after one note, which goes in the same direction as leap;;0;100;1;0;2018-04-24 09:33 Global false positive
midi\Melody\test\test-leap-size.mid;0;11;505;Consecutive unidir. leaps;2 x >3rds;0;Low;Leaps;;Two consecutive unidirectional leaps, while one of them is longer than 3rd;0;100;1;0;2018-04-24 09:33 Global false positive
midi\Melody\test\test-leap-size.mid;0;12;62;1skip + close turns around leap;>5th;0;Low;Turns around leap;There is immediate melody direction change after leap, but before leap melody direction changes after one note, which goes in the same direction as leap;;0;100;1;0;2018-04-24 09:33 Global false positive
midi\Melody\test\test-leap-size.mid;0;13;505;Consecutive unidir. leaps;2 x >3rds;0;Low;Leaps;;Two consecutive unidirectional leaps, while one of them is longer than 3rd;0;100;1;0;2018-04-24 09:33 Global false positive
midi\Melody\test\test-leap-size.mid;0;14;62;1skip + close turns around leap;>5th;0;Low;Turns around leap;There is immediate melody direction change after leap, but before leap melody direction changes after one note, which goes in the same direction as leap;;0;100;1;0;2018-04-24 09:33 Global false positive
midi\Melody\test\test-leap-size.mid;1;0;67;Skipped notes;1;0;Low;Range;Skipped notes that do not appear within this voice;;-1;0;1;0;Imported from midi lyrics
midi\Melody\test\test-leap-size.mid;1;0;69;Skipped notes;>1 joined;0;Low;Range;Skipped notes that do not appear within this voice;;0;0;1;0;Imported from midi lyrics
midi\Melody\test\test-leap-size.mid;1;2;348;Notes repeat;LT 8va leap;0;Low;Repeats;;Octave leap between leading tones;0;20;1;0;Imported from midi lyrics
midi\Melody\test\test-leap-size.mid;1;2;22;Leap back;>6th;0;Low;Turns around leap;;After leap there is an immediate returning leap in the opposite direction. This returning leap is longer than 6th;-1;0;1;0;Imported from midi lyrics
midi\Melody\test\test-leap-size.mid;1;2;179;Ascending leap;8th;0;Low;Leaps;;;-1;0;1;0;Imported from midi lyrics
midi\Melody\test\test-leap-size.mid;1;2;58;Leap back;overflow;0;Low;Turns around leap;;After leap there is an immediate returning leap in the opposite direction. This returning leap is longer than initial leap;-1;0;1;0;Imported from midi lyrics
midi\Melody\test\test-leap-size.mid;1;3;182;Descending leap;maj6;0;Low;Leaps;;;-1;0;1;0;Imported from midi lyrics
midi\Melody\test\test-leap-size.mid;1;3;111;Close + >2skip turns around leap;>5th;0;Low;Turns around leap;There is immediate melody direction change before leap, but after leap melody direction changes after more than two notes, which go in the same direction as leap;;0;100;1;0;Imported from midi lyrics
midi\Melody\test\test-leap-size.mid;1;6;348;Notes repeat;LT 8va leap;0;Low;Repeats;;Octave leap between leading tones;0;20;1;0;Imported from midi lyrics
midi\Melody\test\test-leap-size.mid;1;6;135;>1skip + close turns around leap;>5th;0;Low;Turns around leap;There is immediate melody direction change after leap, but before leap melody direction changes after more than one note, which go in the same direction as leap;;0;60;1;0;Imported from midi lyrics
midi\Melody\test\test-leap-size.mid;1;6;34;3rd to last note;leading tone;0;Low;Border;Only for cantus firmus;;-1;0;1;0;Imported from midi lyrics
midi\Melody\test\test-leap-size.mid;1;6;185;Descending leap;8th;0;Low;Leaps;;;-1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-long.mid;0;0;339;Note is too long;sp4: >4/4;4;Low;Rhythm;Except last note;Usually >4/4;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-long.mid;0;0;272;First harmonic interval;Other;4;Low;Counterpoint;Low-high note;;0;100;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-long.mid;0;0;359;Harmonic dissonance;first;4;Low;Counterpoint;;First note in counterpoint voice is dissonance;0;100;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-long.mid;0;3;339;Note is too long;sp4: >4/4;4;Low;Rhythm;Except last note;Usually >4/4;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-long.mid;0;3;41;Note crosses many measures;>2;4;Low;Rhythm;;Note crosses more than two measures;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-long.mid;0;3;333;Anticipation;start >1/2;4;Low;Nonchord tones;;Anticipation start should not be longer;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-long.mid;0;5;334;Anticipation;end >whole;4;Low;Nonchord tones;;Anticipation ending should not be longer than whole;0;60;1;0;2018-04-23 21:01 Global false positive
midi\Counterpoint\test\test-long.mid;0;8;267;Last note;not whole;4;Low;Rhythm;;;0;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-long.mid;3;0;332;Suspension rhythm;end >3/4;2;Low;Rhythm;Start (left) and end (right) of suspension note;Suspension finish should not be longer;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-long.mid;3;0;337;Note is too long;sp2: >4/4;2;Low;Rhythm;Except last note;Usually >2/4 or >4/4;0;60;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-long.mid;3;0;139;Suspension;not last 3;2;Low;Rhythm;;Suspension before N last measures {sp2,3};0;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-long.mid;3;0;388;sp2 suspension;not I -> LT pnu.;2;Low;Counterpoint;;Other suspension than LT by I note in penultimate measure in sp2;0;60;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-long.mid;3;1;286;Suspension resolution;shift;2;Low;Counterpoint;;Suspension is not resolved on allowed beat;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-long.mid;3;4;337;Note is too long;sp2: >4/4;2;Low;Rhythm;Except last note;Usually >2/4 or >4/4;0;60;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-long.mid;3;4;41;Note crosses many measures;>2;2;Low;Rhythm;;Note crosses more than two measures;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-long.mid;3;5;334;Anticipation;end >whole;2;Low;Nonchord tones;;Anticipation ending should not be longer than whole;0;60;1;0;2018-04-23 21:01 Global false positive
midi\Counterpoint\test\test-long.mid;3;8;267;Last note;not whole;2;Low;Rhythm;;;0;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-long.mid;3;0;427;Suspension rhythm;end > start;2;Low;Rhythm;Start (left) and end (right) of suspension note;;0;60;1;0;2018-04-24 14:46 Global false positive
midi\Counterpoint\test\test-long.mid;4;0;237;Rhythm;uneven pause;3;Low;Rhythm;;Starting pause in first measure does not equal length of next note;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-long.mid;4;0;332;Suspension rhythm;end >3/4;3;Low;Rhythm;Start (left) and end (right) of suspension note;Suspension finish should not be longer;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-long.mid;4;0;338;Note is too long;sp3: >1/4;3;Low;Rhythm;Except last note;Usually >1/4 or >2/4;0;60;0;1;Imported from midi lyrics
midi\Counterpoint\test\test-long.mid;4;0;139;Suspension;not last 3;3;Low;Rhythm;;Suspension before N last measures {sp2,3};0;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-long.mid;4;2;286;Suspension resolution;shift;3;Low;Counterpoint;;Suspension is not resolved on allowed beat;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-long.mid;4;8;338;Note is too long;sp3: >1/4;3;Low;Rhythm;Except last note;Usually >1/4 or >2/4;0;60;0;1;Imported from midi lyrics
midi\Counterpoint\test\test-long.mid;4;8;41;Note crosses many measures;>2;3;Low;Rhythm;;Note crosses more than two measures;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-long.mid;4;10;334;Anticipation;end >whole;3;Low;Nonchord tones;;Anticipation ending should not be longer than whole;0;60;1;0;2018-04-23 21:01 Global false positive
midi\Counterpoint\test\test-long.mid;4;15;235;Rhythm;1/4 syncope;3;Low;Rhythm;;1/4 on beat 2 or 4 is slurred to next note;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-long.mid;4;17;267;Last note;not whole;3;Low;Rhythm;;;0;0;1;0;2018-04-29 15:56 Global false positive
midi\Counterpoint\test\test-long.mid;4;0;427;Suspension rhythm;end > start;3;Low;Rhythm;Start (left) and end (right) of suspension note;;0;60;1;0;2018-04-24 14:46 Global false positive
midi\Counterpoint\test\test-long.mid;4;17;252;Last note;1/4;3;Low;Rhythm;;;0;60;1;0;2018-04-29 15:56 Global false positive
midi\Counterpoint\test\test-long.mid;5;0;332;Suspension rhythm;end >3/4;5;Low;Rhythm;Start (left) and end (right) of suspension note;Suspension finish should not be longer;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-long.mid;5;4;236;Rhythm;whole inside;5;Low;Rhythm;;Downbeat whole note inside counterpoint - not first or last note;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-long.mid;5;4;286;Suspension resolution;shift;5;Low;Counterpoint;;Suspension is not resolved on allowed beat;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-long.mid;5;16;239;1/2 after 1/4 or 1/8 in measure;slur forward;5;Low;Rhythm;;1/2 is slurred forward;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-long.mid;5;16;340;Note is too long;sp5: >6/4;5;Low;Rhythm;Except last note;Usually >6/4;0;60;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-long.mid;5;16;41;Note crosses many measures;>2;5;Low;Rhythm;;Note crosses more than two measures;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-long.mid;5;20;236;Rhythm;whole inside;5;Low;Rhythm;;Downbeat whole note inside counterpoint - not first or last note;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-long.mid;5;20;334;Anticipation;end >whole;5;Low;Nonchord tones;;Anticipation ending should not be longer than whole;0;60;1;0;2018-04-23 21:01 Global false positive
midi\Counterpoint\test\test-long.mid;5;30;234;Rhythm;1/2. upbeat;5;Low;Rhythm;;Dotted half note on upbeat;0;60;1;0;Imported from midi lyrics
