Set;Severity;Class;Group;Rule;Flag
1;10;0;Melody;Repeats;Note stagnation;>3 in 7 notes;-1;Same note repeats more than X times during Y steps;;9;;;Stagnation;39;1;;1;;;;;
1;39;60;Melody;Repeats;Note stagnation;>4 in 9 notes;0;Same note repeats more than X times during Y steps;;9;;;Stagnation;21;0;;;;;;;
1;344;0;Melody;Repeats;Notes stagnation;5 notes <3 pi;0;;X consecutive notes use less than Y pitches;9;;;Stagnation;17;0;;;;;;;
1;345;0;Melody;Repeats;Notes stagnation;7 notes <4 pi;0;;X consecutive notes use less than Y pitches;9;;;Stagnation;27;0;;;;;;;
1;346;0;Melody;Repeats;Notes stagnation;17 notes <6 pi;0;;X consecutive notes use less than Y pitches;9;;;Stagnation;3;0;;;;;;;
1;2;0;Melody;CF/sp1 Tritone;Adjacent tritone;resolved;0;Melodic adjacent tritone;Search 4 quarters for resolution;13;;;tri;9;2;1;;;;;;
1;31;60;Melody;CF/sp1 Tritone;Adjacent tritone;unresolved;0;Melodic adjacent tritone;;13;;;tri;30;3;;;;;2;;
1;32;0;Melody;CF/sp1 Tritone;Adjacent tritone;on climax;0;Melodic adjacent tritone;Highest note in higher voice within 13 notes or 8 measures - which is smaller;13;;;tri;18;5;1;;;;;;
1;371;0;Melody;CF/sp1 Tritone;Compound tritone framed;resolved;0;Tritone within measure with one intermediate note, framed by two melody direction changes or leaps;;13;;;tri;19;2;;;;;;;
1;372;60;Melody;CF/sp1 Tritone;Compound tritone framed;unresolved;0;Tritone within measure with one intermediate note, framed by two melody direction changes or leaps;;13;;;tri;31;2;;;;;371;;
1;373;0;Melody;CF/sp1 Tritone;Compound tritone framed;on climax;0;Tritone within measure with one intermediate note, framed by two melody direction changes or leaps;;13;;;tri;31;4;;;;;;;
1;368;0;Melody;sp2-5 Tritone;Adjacent tritone;resolved;0;Melodic tritone within measure, framed by two melody direction changes;;13;;;tri;5;2;;;;;;;
1;369;60;Melody;sp2-5 Tritone;Adjacent tritone;unresolved;0;Melodic tritone within measure, framed by two melody direction changes;;13;;;tri;7;1;;;;;368;;
1;370;0;Melody;sp2-5 Tritone;Adjacent tritone;on climax;0;Melodic tritone within measure, framed by two melody direction changes;;13;;;tri;3;2;;;;;;;
1;365;40;Melody;sp2-5 Tritone;Adjacent tritone framed;resolved;0;Melodic tritone within measure, framed by two melody direction changes;;13;;;tri;18;4;;;;;;;
1;366;100;Melody;sp2-5 Tritone;Adjacent tritone framed;unresolved;0;Melodic tritone within measure, framed by two melody direction changes;;13;;;tri;15;4;;;;;365;;
